recv_ts,exch,coin,price,exch_ts
1781009048.522557,upbit,KRW-BTC,93747000.0,1781009052512
1781009048.873899,binance,KRW-ETH,1674.2,1781009052917
1781009049.126636,binance,KRW-BTC,62530.85,1781009053168
1781009049.376847,binance,KRW-BTC,62530.84,1781009053419
1781009049.470956,binance,KRW-BTC,62530.85,1781009053513
1781009049.648683,binance,KRW-BTC,62530.85,1781009053690
1781009049.711248,binance,KRW-BTC,62530.85,1781009053747
1781009049.989010,binance,KRW-BTC,62530.85,1781009054030
1781009050.054568,upbit,KRW-BTC,93737000.0,1781009054046
1781009050.204212,binance,KRW-ETH,1674.21,1781009054246
1781009050.318295,binance,KRW-BTC,62530.85,1781009054360
1781009050.349311,binance,KRW-BTC,62530.85,1781009054391
1781009050.603613,binance,KRW-BTC,62530.84,1781009054645
1781009050.616626,binance,KRW-BTC,62530.84,1781009054657
1781009051.042606,binance,KRW-ETH,1674.2,1781009055084
1781009051.218279,binance,KRW-ETH,1674.2,1781009055260
1781009051.224292,binance,KRW-BTC,62530.84,1781009055265
1781009051.224788,binance,KRW-BTC,62530.83,1781009055265
1781009051.224788,binance,KRW-BTC,62530.82,1781009055265
1781009051.224788,binance,KRW-BTC,62530.64,1781009055265
1781009051.224788,binance,KRW-BTC,62529.59,1781009055265
1781009051.224788,binance,KRW-BTC,62529.39,1781009055265
1781009051.224788,binance,KRW-BTC,62528.01,1781009055265
1781009051.224788,binance,KRW-BTC,62527.68,1781009055265
1781009051.224788,binance,KRW-BTC,62527.46,1781009055265
1781009051.224788,binance,KRW-BTC,62527.09,1781009055265
1781009051.224788,binance,KRW-BTC,62526.81,1781009055265
1781009051.224788,binance,KRW-BTC,62526.72,1781009055265
1781009051.224788,binance,KRW-BTC,62526.71,1781009055265
1781009051.224788,binance,KRW-BTC,62525.8,1781009055265
1781009051.224788,binance,KRW-BTC,62525.79,1781009055265
1781009051.248824,binance,KRW-ETH,1674.21,1781009055291
1781009051.418512,binance,KRW-BTC,62525.78,1781009055460
1781009051.421514,binance,KRW-BTC,62525.79,1781009055464
1781009051.826412,binance,KRW-BTC,62525.79,1781009055869
1781009051.929014,binance,KRW-BTC,62525.79,1781009055969
1781009051.987580,binance,KRW-ETH,1674.2,1781009056028
1781009051.997588,binance,KRW-BTC,62525.79,1781009056040
1781009052.160234,binance,KRW-BTC,62525.78,1781009056202
1781009052.298362,binance,KRW-BTC,62525.79,1781009056339
1781009052.515080,binance,KRW-BTC,62525.79,1781009056555
1781009052.725775,binance,KRW-BTC,62525.78,1781009056767
1781009052.749787,binance,KRW-BTC,62525.79,1781009056791
1781009052.792847,binance,KRW-BTC,62525.79,1781009056836
1781009052.895457,binance,KRW-ETH,1674.19,1781009056939
1781009052.898459,binance,KRW-BTC,62525.78,1781009056939
1781009052.898459,binance,KRW-BTC,62525.77,1781009056939
1781009052.898459,binance,KRW-BTC,62525.76,1781009056939
1781009052.898459,binance,KRW-BTC,62524.7,1781009056939
1781009052.898459,binance,KRW-BTC,62524.52,1781009056939
1781009052.898459,binance,KRW-BTC,62524.39,1781009056939
1781009052.898459,binance,KRW-BTC,62523.97,1781009056939
1781009052.898459,binance,KRW-BTC,62523.92,1781009056939
1781009052.898459,binance,KRW-BTC,62523.72,1781009056939
1781009052.898459,binance,KRW-BTC,62523.56,1781009056939
1781009052.898459,binance,KRW-BTC,62523.55,1781009056939
1781009052.898459,binance,KRW-BTC,62523.36,1781009056939
1781009052.898459,binance,KRW-BTC,62522.98,1781009056939
1781009052.898459,binance,KRW-BTC,62522.97,1781009056939
1781009052.898459,binance,KRW-BTC,62522.45,1781009056939
1781009052.898459,binance,KRW-BTC,62522.44,1781009056939
1781009052.898459,binance,KRW-BTC,62522.05,1781009056939
1781009052.898459,binance,KRW-BTC,62521.81,1781009056939
1781009052.898459,binance,KRW-BTC,62521.47,1781009056939
1781009052.898459,binance,KRW-BTC,62521.46,1781009056939
1781009052.898459,binance,KRW-BTC,62521.45,1781009056939
1781009052.898459,binance,KRW-BTC,62521.4,1781009056939
1781009052.898459,binance,KRW-BTC,62521.39,1781009056939
1781009052.898459,binance,KRW-BTC,62520.91,1781009056939
1781009052.898459,binance,KRW-BTC,62520.84,1781009056939
1781009052.898459,binance,KRW-BTC,62520.83,1781009056939
1781009052.898459,binance,KRW-BTC,62520.82,1781009056939
1781009052.898459,binance,KRW-BTC,62520.78,1781009056939
1781009052.898459,binance,KRW-BTC,62520.77,1781009056939
1781009052.898459,binance,KRW-BTC,62520.76,1781009056939
1781009052.970026,binance,KRW-ETH,1674.19,1781009057012
1781009053.289842,binance,KRW-BTC,62520.77,1781009057332
1781009053.604181,binance,KRW-BTC,62520.77,1781009057644
1781009053.607683,binance,KRW-BTC,62520.77,1781009057650
1781009053.619193,binance,KRW-BTC,62520.77,1781009057661
1781009053.737285,binance,KRW-BTC,62520.77,1781009057768
1781009053.851395,upbit,KRW-BTC,93747000.0,1781009057853
1781009053.912965,binance,KRW-BTC,62520.77,1781009057955
1781009053.936484,binance,KRW-ETH,1674.19,1781009057977
1781009053.941490,binance,KRW-BTC,62520.77,1781009057983
1781009054.013055,upbit,KRW-ETH,2508000.0,1781009058006
1781009054.013055,upbit,KRW-ETH,2508000.0,1781009058006
1781009054.126666,binance,KRW-BTC,62520.77,1781009058169
1781009054.126666,binance,KRW-BTC,62520.77,1781009058169
1781009054.141180,binance,KRW-BTC,62520.77,1781009058183
1781009054.392922,binance,KRW-BTC,62520.77,1781009058436
1781009054.940423,binance,KRW-BTC,62520.76,1781009058984
1781009054.971456,upbit,KRW-BTC,93737000.0,1781009058967
1781009054.972459,upbit,KRW-BTC,93737000.0,1781009058967
1781009055.065056,binance,KRW-BTC,62520.77,1781009059107
1781009055.322759,binance,KRW-ETH,1674.19,1781009059366
1781009055.529994,binance,KRW-ETH,1674.19,1781009059571
1781009055.575044,binance,KRW-BTC,62520.77,1781009059617
1781009055.963996,binance,KRW-ETH,1674.18,1781009060005
1781009055.993051,binance,KRW-ETH,1674.18,1781009060036
1781009056.008571,binance,KRW-BTC,62520.77,1781009060052
1781009056.194240,binance,KRW-BTC,62520.76,1781009060236
1781009056.392892,binance,KRW-BTC,62520.77,1781009060436
1781009056.543041,binance,KRW-ETH,1674.19,1781009060584
1781009056.873815,binance,KRW-ETH,1674.18,1781009060916
1781009057.077503,binance,KRW-ETH,1674.18,1781009061120
1781009057.221138,binance,KRW-ETH,1674.19,1781009061264
1781009057.424310,binance,KRW-BTC,62520.77,1781009061466
1781009057.828699,binance,KRW-BTC,62520.77,1781009061871
1781009058.296643,binance,KRW-BTC,62520.77,1781009062339
1781009058.544877,binance,KRW-BTC,62520.77,1781009062587
1781009058.635970,binance,KRW-ETH,1674.19,1781009062679
1781009058.841152,binance,KRW-BTC,62520.77,1781009062884
1781009058.848163,binance,KRW-BTC,62520.77,1781009062890
1781009058.848163,binance,KRW-BTC,62520.78,1781009062890
1781009058.848163,binance,KRW-BTC,62520.79,1781009062890
1781009058.848163,binance,KRW-BTC,62521.39,1781009062890
1781009058.848163,binance,KRW-BTC,62521.57,1781009062890
1781009058.848663,binance,KRW-BTC,62521.59,1781009062890
1781009058.848663,binance,KRW-BTC,62521.67,1781009062890
1781009058.848663,binance,KRW-BTC,62521.88,1781009062890
1781009058.848663,binance,KRW-BTC,62521.9,1781009062890
1781009058.848663,binance,KRW-BTC,62521.93,1781009062890
1781009058.848663,binance,KRW-BTC,62522.57,1781009062890
1781009058.848663,binance,KRW-BTC,62522.86,1781009062890
1781009058.848663,binance,KRW-BTC,62522.88,1781009062890
1781009058.848663,binance,KRW-BTC,62522.93,1781009062890
1781009058.848663,binance,KRW-BTC,62522.94,1781009062890
1781009058.848663,binance,KRW-BTC,62523.04,1781009062890
1781009058.848663,binance,KRW-BTC,62523.55,1781009062890
1781009058.854172,binance,KRW-BTC,62523.56,1781009062896
1781009058.920225,binance,KRW-ETH,1674.19,1781009062963
1781009058.931230,upbit,KRW-BTC,93737000.0,1781009062940
1781009058.934734,upbit,KRW-BTC,93737000.0,1781009062940
1781009058.951239,upbit,KRW-BTC,93737000.0,1781009062956
1781009058.972258,binance,KRW-ETH,1674.19,1781009063015
1781009059.013288,upbit,KRW-BTC,93737000.0,1781009063003
1781009059.178451,binance,KRW-BTC,62523.56,1781009063220
1781009059.287564,binance,KRW-ETH,1674.19,1781009063330
1781009059.420682,binance,KRW-BTC,62523.55,1781009063463
1781009059.505248,binance,KRW-ETH,1674.19,1781009063548
1781009059.977728,binance,KRW-BTC,62523.56,1781009064021
1781009060.037279,binance,KRW-BTC,62523.55,1781009064080
1781009060.585290,binance,KRW-BTC,62523.55,1781009064613
1781009060.892638,binance,KRW-BTC,62523.56,1781009064936
1781009061.357068,binance,KRW-ETH,1674.18,1781009065399
1781009061.444146,upbit,KRW-BTC,93737000.0,1781009065452
1781009061.612243,upbit,KRW-BTC,93737000.0,1781009065602
1781009061.639751,binance,KRW-ETH,1674.18,1781009065682
1781009061.651254,upbit,KRW-BTC,93737000.0,1781009065648
1781009061.780302,binance,KRW-ETH,1674.18,1781009065824
1781009061.794309,upbit,KRW-BTC,93737000.0,1781009065772
1781009062.033024,binance,KRW-ETH,1674.19,1781009066077
1781009062.174112,upbit,KRW-BTC,93737000.0,1781009066171
1781009062.251151,upbit,KRW-BTC,93737000.0,1781009066255
1781009062.511257,upbit,KRW-ETH,2509000.0,1781009066515
1781009062.642821,binance,KRW-BTC,62523.55,1781009066685
1781009062.962509,binance,KRW-BTC,62523.56,1781009067005
1781009063.205219,binance,KRW-ETH,1674.19,1781009067248
1781009063.471400,upbit,KRW-BTC,93737000.0,1781009067469
1781009063.523936,binance,KRW-ETH,1674.19,1781009067561
1781009063.694740,binance,KRW-BTC,62523.56,1781009067737
1781009063.719257,binance,KRW-ETH,1674.18,1781009067763
1781009063.732262,upbit,KRW-BTC,93737000.0,1781009067738
1781009064.039959,binance,KRW-BTC,62523.56,1781009068083
1781009064.170047,binance,KRW-ETH,1674.18,1781009068213
1781009065.305681,binance,KRW-BTC,62523.56,1781009069344
1781009065.832875,upbit,KRW-BTC,93747000.0,1781009069821
1781009065.944443,binance,KRW-BTC,62523.56,1781009069987
1781009066.232966,binance,KRW-ETH,1674.18,1781009070276
1781009066.612683,upbit,KRW-BTC,93737000.0,1781009070619
1781009067.596362,binance,KRW-BTC,62523.56,1781009071641
1781009067.701428,binance,KRW-BTC,62523.56,1781009071744
1781009068.158011,binance,KRW-ETH,1674.18,1781009072201
1781009068.205034,binance,KRW-BTC,62523.56,1781009072248
1781009068.290128,binance,KRW-ETH,1674.18,1781009072334
1781009068.305135,upbit,KRW-BTC,93737000.0,1781009072301
1781009068.305135,upbit,KRW-BTC,93737000.0,1781009072301
1781009068.305135,upbit,KRW-BTC,93737000.0,1781009072301
1781009068.806659,binance,KRW-BTC,62523.55,1781009072850
1781009069.122786,upbit,KRW-BTC,93747000.0,1781009073125
1781009069.133287,upbit,KRW-BTC,93749000.0,1781009073125
1781009069.815791,binance,KRW-ETH,1674.18,1781009073859
1781009069.871309,upbit,KRW-BTC,93737000.0,1781009073860
1781009070.085029,binance,KRW-BTC,62523.55,1781009074128
1781009070.350716,upbit,KRW-BTC,93749000.0,1781009074353
1781009070.687435,binance,KRW-ETH,1674.18,1781009074731
1781009070.970687,binance,KRW-BTC,62523.56,1781009075015
1781009070.997700,binance,KRW-BTC,62523.55,1781009075042
1781009071.070229,binance,KRW-BTC,62523.56,1781009075114
1781009071.150269,binance,KRW-BTC,62523.55,1781009075193
1781009071.256424,binance,KRW-BTC,62523.56,1781009075291
1781009072.106556,binance,KRW-BTC,62523.55,1781009076150
1781009072.106556,binance,KRW-BTC,62523.55,1781009076150
1781009072.542387,binance,KRW-ETH,1674.19,1781009076587
1781009072.606435,binance,KRW-BTC,62523.56,1781009076650
1781009072.687988,binance,KRW-ETH,1674.19,1781009076730
1781009073.205333,binance,KRW-ETH,1674.18,1781009077248
1781009073.229837,binance,KRW-BTC,62523.55,1781009077273
1781009073.934359,upbit,KRW-ETH,2509000.0,1781009077919
1781009074.151015,upbit,KRW-BTC,93738000.0,1781009078152
1781009074.171526,binance,KRW-BTC,62523.55,1781009078212
1781009074.178533,upbit,KRW-BTC,93737000.0,1781009078152
1781009074.178533,upbit,KRW-BTC,93737000.0,1781009078152
1781009074.178533,upbit,KRW-BTC,93737000.0,1781009078152
1781009074.178533,upbit,KRW-BTC,93737000.0,1781009078152
1781009074.272632,upbit,KRW-BTC,93737000.0,1781009078281
1781009074.312144,upbit,KRW-BTC,93737000.0,1781009078310
1781009074.381169,binance,KRW-BTC,62523.55,1781009078420
1781009074.381169,binance,KRW-BTC,62523.54,1781009078420
1781009074.381169,binance,KRW-BTC,62523.53,1781009078420
1781009074.381169,binance,KRW-BTC,62523.44,1781009078420
1781009074.381169,binance,KRW-BTC,62523.39,1781009078420
1781009074.381169,binance,KRW-BTC,62523.38,1781009078420
1781009074.381169,binance,KRW-BTC,62523.17,1781009078420
1781009074.381169,binance,KRW-BTC,62523.16,1781009078420
1781009074.381169,binance,KRW-BTC,62523.01,1781009078420
1781009074.381169,binance,KRW-ETH,1674.18,1781009078420
1781009074.381169,binance,KRW-ETH,1674.17,1781009078420
1781009074.381169,binance,KRW-BTC,62522.6,1781009078421
1781009074.381169,binance,KRW-BTC,62522.06,1781009078421
1781009074.381169,binance,KRW-BTC,62521.39,1781009078421
1781009074.381169,binance,KRW-BTC,62521.38,1781009078421
1781009074.381169,binance,KRW-ETH,1674.16,1781009078421
1781009074.381169,binance,KRW-ETH,1674.15,1781009078421
1781009074.381169,binance,KRW-ETH,1674.14,1781009078421
1781009074.381169,binance,KRW-ETH,1674.13,1781009078421
1781009074.381169,binance,KRW-ETH,1674.12,1781009078421
1781009074.382672,binance,KRW-BTC,62521.38,1781009078422
1781009074.382672,binance,KRW-BTC,62521.32,1781009078422
1781009074.382672,binance,KRW-BTC,62521.31,1781009078422
1781009074.382672,binance,KRW-BTC,62521.12,1781009078422
1781009074.382672,binance,KRW-BTC,62521.11,1781009078422
1781009074.382672,binance,KRW-BTC,62520.77,1781009078422
1781009074.382672,binance,KRW-BTC,62520.76,1781009078422
1781009074.382672,binance,KRW-BTC,62520.51,1781009078424
1781009074.382672,binance,KRW-BTC,62520.5,1781009078424
1781009074.382672,binance,KRW-BTC,62520.49,1781009078424
1781009074.382672,binance,KRW-BTC,62520.42,1781009078424
1781009074.382672,binance,KRW-BTC,62520.41,1781009078424
1781009074.382672,binance,KRW-BTC,62520.2,1781009078424
1781009074.382672,binance,KRW-BTC,62520.17,1781009078424
1781009074.387674,binance,KRW-BTC,62520.0,1781009078426
1781009074.387674,binance,KRW-BTC,62519.83,1781009078426
1781009074.387674,binance,KRW-BTC,62519.36,1781009078426
1781009074.387674,binance,KRW-BTC,62519.15,1781009078426
1781009074.387674,binance,KRW-BTC,62519.11,1781009078426
1781009074.387674,binance,KRW-BTC,62518.82,1781009078426
1781009074.387674,binance,KRW-BTC,62518.57,1781009078426
1781009074.387674,binance,KRW-BTC,62518.52,1781009078426
1781009074.387674,binance,KRW-BTC,62518.3,1781009078426
1781009074.388173,binance,KRW-BTC,62518.2,1781009078426
1781009074.388173,binance,KRW-BTC,62518.19,1781009078426
1781009074.388173,binance,KRW-BTC,62518.18,1781009078426
1781009074.388173,binance,KRW-BTC,62518.0,1781009078426
1781009074.388173,binance,KRW-ETH,1674.11,1781009078429
1781009074.394679,binance,KRW-ETH,1674.1,1781009078434
1781009074.400179,binance,KRW-BTC,62518.0,1781009078442
1781009074.400179,binance,KRW-BTC,62517.99,1781009078442
1781009074.400179,binance,KRW-BTC,62517.8,1781009078442
1781009074.400179,binance,KRW-BTC,62517.37,1781009078442
1781009074.400179,binance,KRW-BTC,62517.29,1781009078442
1781009074.400179,binance,KRW-ETH,1674.1,1781009078442
1781009074.400179,binance,KRW-ETH,1674.09,1781009078442
1781009074.400179,binance,KRW-ETH,1674.08,1781009078442
1781009074.521242,upbit,KRW-BTC,93737000.0,1781009078515
1781009074.706467,binance,KRW-BTC,62517.29,1781009078750
1781009075.159663,binance,KRW-ETH,1674.08,1781009079203
1781009075.159663,binance,KRW-ETH,1674.09,1781009079203
1781009075.159663,binance,KRW-ETH,1674.1,1781009079203
1781009075.159663,binance,KRW-ETH,1674.11,1781009079203
1781009075.196417,binance,KRW-ETH,1674.12,1781009079241
1781009075.197420,binance,KRW-ETH,1674.13,1781009079241
1781009075.197420,binance,KRW-ETH,1674.14,1781009079241
1781009075.197420,binance,KRW-ETH,1674.15,1781009079241
1781009075.197922,binance,KRW-ETH,1674.16,1781009079241
1781009075.197922,binance,KRW-ETH,1674.17,1781009079241
1781009075.197922,binance,KRW-ETH,1674.18,1781009079241
1781009075.206430,binance,KRW-ETH,1674.18,1781009079248
1781009075.243830,upbit,KRW-BTC,93737000.0,1781009079239
1781009075.343829,upbit,KRW-BTC,93737000.0,1781009079264
1781009075.483328,upbit,KRW-BTC,93737000.0,1781009079481
1781009075.483830,upbit,KRW-BTC,93737000.0,1781009079481
1781009075.486424,upbit,KRW-BTC,93737000.0,1781009079481
1781009075.548837,binance,KRW-ETH,1674.18,1781009079593
1781009075.580981,binance,KRW-BTC,62517.29,1781009079623
1781009075.603490,binance,KRW-BTC,62517.28,1781009079647
1781009075.716563,binance,KRW-BTC,62517.29,1781009079760
1781009075.726452,binance,KRW-BTC,62517.29,1781009079770
1781009075.764485,binance,KRW-BTC,62517.29,1781009079808
1781009075.800388,upbit,KRW-BTC,93737000.0,1781009079794
1781009075.957983,binance,KRW-BTC,62517.29,1781009080001
1781009076.205503,binance,KRW-BTC,62517.29,1781009080248
1781009076.274651,binance,KRW-ETH,1674.18,1781009080318
1781009076.311351,binance,KRW-ETH,1674.18,1781009080355
1781009076.683327,binance,KRW-BTC,62517.29,1781009080728
1781009076.715419,binance,KRW-BTC,62517.29,1781009080760
1781009076.717453,binance,KRW-BTC,62517.29,1781009080762
1781009076.719465,binance,KRW-BTC,62517.29,1781009080763
1781009076.813960,upbit,KRW-BTC,93736000.0,1781009080798
1781009076.813960,upbit,KRW-BTC,93735000.0,1781009080798
1781009076.902490,binance,KRW-ETH,1674.19,1781009080946
1781009076.920300,binance,KRW-BTC,62517.29,1781009080964
1781009077.017456,binance,KRW-BTC,62517.3,1781009081062
1781009077.038534,binance,KRW-ETH,1674.18,1781009081083
1781009077.040040,upbit,KRW-BTC,93735000.0,1781009080798
1781009077.040540,upbit,KRW-BTC,93735000.0,1781009080798
1781009077.040540,upbit,KRW-BTC,93735000.0,1781009080798
1781009077.040540,upbit,KRW-BTC,93735000.0,1781009080798
1781009077.153713,upbit,KRW-ETH,2509000.0,1781009081148
1781009077.195143,binance,KRW-ETH,1674.19,1781009081239
1781009077.590547,upbit,KRW-BTC,93748000.0,1781009081582
1781009078.091487,binance,KRW-BTC,62517.3,1781009082135
1781009078.473206,binance,KRW-ETH,1674.18,1781009082518
1781009078.893777,binance,KRW-ETH,1674.18,1781009082937
1781009078.897416,binance,KRW-BTC,62517.3,1781009082940
1781009078.897416,binance,KRW-BTC,62517.31,1781009082940
1781009078.897416,binance,KRW-BTC,62517.32,1781009082940
1781009078.897416,binance,KRW-BTC,62517.34,1781009082940
1781009078.897416,binance,KRW-BTC,62517.35,1781009082940
1781009078.897416,binance,KRW-BTC,62518.01,1781009082940
1781009078.897416,binance,KRW-BTC,62518.52,1781009082940
1781009078.897416,binance,KRW-BTC,62518.58,1781009082940
1781009078.897416,binance,KRW-BTC,62518.75,1781009082940
1781009078.897416,binance,KRW-BTC,62519.41,1781009082940
1781009078.897416,binance,KRW-BTC,62519.88,1781009082940
1781009078.897416,binance,KRW-BTC,62520.01,1781009082940
1781009078.897416,binance,KRW-BTC,62520.16,1781009082940
1781009078.897416,binance,KRW-BTC,62520.19,1781009082940
1781009078.897416,binance,KRW-BTC,62520.2,1781009082940
1781009078.897416,binance,KRW-BTC,62520.64,1781009082940
1781009078.897416,binance,KRW-BTC,62520.7,1781009082940
1781009078.897416,binance,KRW-BTC,62520.75,1781009082940
1781009078.897416,binance,KRW-BTC,62520.76,1781009082940
1781009078.897416,binance,KRW-BTC,62520.78,1781009082940
1781009078.897416,binance,KRW-BTC,62520.82,1781009082940
1781009079.084769,binance,KRW-BTC,62520.83,1781009083128
1781009079.151411,upbit,KRW-BTC,93735000.0,1781009083150
1781009079.402336,binance,KRW-BTC,62520.83,1781009083446
1781009079.405369,binance,KRW-ETH,1674.19,1781009083449
1781009079.470431,binance,KRW-BTC,62520.83,1781009083514
1781009079.839305,binance,KRW-BTC,62520.83,1781009083883
1781009079.908466,binance,KRW-BTC,62520.83,1781009083953
1781009080.008277,binance,KRW-BTC,62520.82,1781009084053
1781009080.420961,upbit,KRW-BTC,93748000.0,1781009084414
1781009080.529641,binance,KRW-BTC,62520.82,1781009084574
1781009080.776456,upbit,KRW-ETH,2508000.0,1781009084761
1781009080.776456,upbit,KRW-ETH,2508000.0,1781009084761
1781009080.787851,upbit,KRW-ETH,2508000.0,1781009084761
1781009080.787851,upbit,KRW-ETH,2508000.0,1781009084761
1781009080.788351,upbit,KRW-ETH,2508000.0,1781009084761
1781009080.788351,upbit,KRW-ETH,2508000.0,1781009084761
1781009080.788351,upbit,KRW-ETH,2508000.0,1781009084761
1781009080.788351,upbit,KRW-ETH,2508000.0,1781009084761
1781009080.788351,upbit,KRW-ETH,2508000.0,1781009084761
1781009080.788351,upbit,KRW-ETH,2508000.0,1781009084761
1781009080.788351,upbit,KRW-ETH,2508000.0,1781009084761
1781009080.788351,upbit,KRW-ETH,2508000.0,1781009084761
1781009080.788351,upbit,KRW-ETH,2507000.0,1781009084761
1781009080.788351,upbit,KRW-ETH,2507000.0,1781009084761
1781009080.788351,upbit,KRW-ETH,2507000.0,1781009084761
1781009080.788351,upbit,KRW-ETH,2507000.0,1781009084761
1781009080.788351,upbit,KRW-ETH,2507000.0,1781009084761
1781009080.788351,upbit,KRW-ETH,2507000.0,1781009084761
1781009080.788351,upbit,KRW-ETH,2507000.0,1781009084761
1781009080.788351,upbit,KRW-ETH,2507000.0,1781009084761
1781009080.788351,upbit,KRW-ETH,2507000.0,1781009084761
1781009080.788351,upbit,KRW-ETH,2507000.0,1781009084761
1781009080.788351,upbit,KRW-ETH,2507000.0,1781009084761
1781009080.788351,upbit,KRW-ETH,2507000.0,1781009084761
1781009080.880941,upbit,KRW-ETH,2507000.0,1781009084864
1781009080.891099,upbit,KRW-ETH,2507000.0,1781009084870
1781009080.934213,binance,KRW-ETH,1674.18,1781009084978
1781009080.941421,upbit,KRW-BTC,93735000.0,1781009084947
1781009080.952936,upbit,KRW-ETH,2507000.0,1781009084940
1781009080.952936,upbit,KRW-ETH,2509000.0,1781009084940
1781009081.113173,binance,KRW-ETH,1674.18,1781009085158
1781009081.182889,binance,KRW-BTC,62520.82,1781009085226
1781009081.510466,upbit,KRW-ETH,2509000.0,1781009085506
1781009081.922314,binance,KRW-BTC,62520.83,1781009085966
1781009082.329123,binance,KRW-BTC,62520.83,1781009086372
1781009082.341131,upbit,KRW-ETH,2509000.0,1781009086328
1781009082.789640,binance,KRW-ETH,1674.19,1781009086834
1781009082.808148,binance,KRW-ETH,1674.19,1781009086852
1781009082.846167,binance,KRW-BTC,62520.83,1781009086891
1781009082.865171,binance,KRW-ETH,1674.18,1781009086910
1781009082.912195,binance,KRW-BTC,62520.82,1781009086956
1781009083.531507,binance,KRW-ETH,1674.19,1781009087576
1781009084.530301,upbit,KRW-ETH,2509000.0,1781009088521
1781009084.667933,binance,KRW-BTC,62520.83,1781009088713
1781009084.684944,binance,KRW-ETH,1674.18,1781009088729
1781009085.010209,binance,KRW-BTC,62520.83,1781009089055
1781009085.185017,binance,KRW-ETH,1674.18,1781009089229
1781009085.551632,upbit,KRW-BTC,93737000.0,1781009089546
1781009085.551632,upbit,KRW-BTC,93735000.0,1781009089546
1781009085.634162,binance,KRW-BTC,62520.82,1781009089678
1781009085.963913,binance,KRW-ETH,1674.19,1781009090008
1781009086.361248,upbit,KRW-BTC,93735000.0,1781009090346
1781009086.361248,upbit,KRW-BTC,93735000.0,1781009090346
1781009086.361248,upbit,KRW-BTC,93735000.0,1781009090346
1781009086.372561,upbit,KRW-BTC,93735000.0,1781009090346
1781009086.373063,upbit,KRW-BTC,93734000.0,1781009090346
1781009086.373063,upbit,KRW-BTC,93734000.0,1781009090346
1781009086.373063,upbit,KRW-BTC,93734000.0,1781009090346
1781009086.373063,upbit,KRW-BTC,93732000.0,1781009090346
1781009086.373063,upbit,KRW-BTC,93732000.0,1781009090346
1781009086.373063,upbit,KRW-BTC,93731000.0,1781009090346
1781009086.399982,upbit,KRW-BTC,93731000.0,1781009090346
1781009086.399982,upbit,KRW-BTC,93731000.0,1781009090346
1781009086.399982,upbit,KRW-BTC,93731000.0,1781009090346
1781009086.399982,upbit,KRW-BTC,93731000.0,1781009090346
1781009086.399982,upbit,KRW-BTC,93731000.0,1781009090346
1781009086.399982,upbit,KRW-BTC,93731000.0,1781009090346
1781009086.399982,upbit,KRW-BTC,93731000.0,1781009090346
1781009086.399982,upbit,KRW-BTC,93731000.0,1781009090346
1781009086.399982,upbit,KRW-BTC,93731000.0,1781009090346
1781009086.399982,upbit,KRW-BTC,93731000.0,1781009090346
1781009086.399982,upbit,KRW-BTC,93730000.0,1781009090346
1781009086.399982,upbit,KRW-BTC,93730000.0,1781009090346
1781009086.399982,upbit,KRW-BTC,93730000.0,1781009090346
1781009086.399982,upbit,KRW-BTC,93730000.0,1781009090346
1781009086.399982,upbit,KRW-BTC,93730000.0,1781009090346
1781009086.399982,upbit,KRW-BTC,93730000.0,1781009090346
1781009086.399982,upbit,KRW-BTC,93730000.0,1781009090346
1781009086.399982,upbit,KRW-BTC,93730000.0,1781009090346
1781009086.399982,upbit,KRW-BTC,93730000.0,1781009090346
1781009086.399982,upbit,KRW-BTC,93730000.0,1781009090346
1781009086.399982,upbit,KRW-BTC,93730000.0,1781009090346
1781009086.399982,upbit,KRW-BTC,93730000.0,1781009090346
1781009086.399982,upbit,KRW-BTC,93730000.0,1781009090346
1781009086.409975,binance,KRW-BTC,62520.82,1781009090454
1781009086.839070,binance,KRW-ETH,1674.18,1781009090883
1781009086.895022,binance,KRW-ETH,1674.18,1781009090940
1781009086.941039,upbit,KRW-BTC,93730000.0,1781009090936
1781009087.091578,binance,KRW-ETH,1674.18,1781009091136
1781009087.105934,binance,KRW-ETH,1674.19,1781009091151
1781009087.617947,binance,KRW-BTC,62520.83,1781009091662
1781009088.104970,binance,KRW-ETH,1674.19,1781009092149
1781009089.208801,binance,KRW-ETH,1674.18,1781009093253
1781009089.208801,binance,KRW-ETH,1674.17,1781009093253
1781009089.211300,binance,KRW-ETH,1674.16,1781009093255
1781009089.211300,binance,KRW-ETH,1674.15,1781009093256
1781009089.211300,binance,KRW-ETH,1674.14,1781009093256
1781009089.211300,binance,KRW-ETH,1674.12,1781009093256
1781009089.211300,binance,KRW-ETH,1674.11,1781009093256
1781009089.212803,binance,KRW-ETH,1674.1,1781009093257
1781009089.324135,binance,KRW-BTC,62520.83,1781009093368
1781009090.067205,binance,KRW-BTC,62520.83,1781009094111
1781009090.304791,binance,KRW-BTC,62520.83,1781009094349
1781009090.570114,binance,KRW-ETH,1674.09,1781009094614
1781009090.570114,binance,KRW-ETH,1674.08,1781009094614
1781009090.570114,binance,KRW-ETH,1674.07,1781009094614
1781009090.570114,binance,KRW-ETH,1674.06,1781009094614
1781009090.570114,binance,KRW-ETH,1674.05,1781009094614
1781009090.570114,binance,KRW-ETH,1674.04,1781009094614
1781009090.623942,binance,KRW-ETH,1674.04,1781009094668
1781009090.623942,binance,KRW-ETH,1674.04,1781009094668
